SK_ID_CURR,FLAG_OWN_CAR,OWN_CAR_AGE,FLAG_OWN_REALTY,NAME_HOUSING_TYPE,REGION_RATING_CLIENT
295587,N,,Y,House / apartment,2
405730,N,,Y,House / apartment,2
374672,N,,Y,House / apartment,1
346417,Y,11.0,N,House / apartment,2
411798,N,,Y,House / apartment,2
382713,N,,Y,House / apartment,2
281440,Y,1.0,Y,House / apartment,2
435990,N,,Y,House / apartment,2
303129,Y,14.0,Y,House / apartment,2
154223,N,,Y,House / apartment,3
223657,Y,10.0,Y,House / apartment,2
266188,Y,9.0,Y,House / apartment,3
412670,Y,9.0,N,With parents,3
396333,N,,Y,House / apartment,3
435580,Y,11.0,Y,Rented apartment,2
406476,N,,Y,House / apartment,2
100648,Y,15.0,N,House / apartment,3
165517,N,,Y,With parents,2
388869,Y,64.0,Y,With parents,2
325487,Y,6.0,Y,House / apartment,1
419867,N,,Y,House / apartment,2
114377,Y,4.0,Y,House / apartment,1
229792,N,,Y,House / apartment,2
181349,Y,3.0,Y,House / apartment,1
226799,N,,Y,Municipal apartment,1
290712,N,,Y,House / apartment,2
370755,Y,7.0,N,House / apartment,2
160314,N,,N,House / apartment,2
367585,Y,20.0,N,House / apartment,2
305152,Y,17.0,Y,House / apartment,2
210045,N,,Y,House / apartment,2
133827,N,,N,House / apartment,2
412096,N,,Y,House / apartment,2
284878,N,,Y,Municipal apartment,2
312526,N,,Y,House / apartment,2
319324,N,,Y,House / apartment,2
222519,Y,2.0,Y,House / apartment,2
424587,N,,Y,House / apartment,3
350769,N,,N,House / apartment,2
390576,Y,7.0,Y,House / apartment,2
212683,Y,4.0,Y,House / apartment,2
100196,Y,8.0,Y,House / apartment,3
449666,N,,Y,House / apartment,2
132403,Y,18.0,N,With parents,2
261441,N,,Y,House / apartment,2
253017,N,,Y,House / apartment,2
379863,Y,14.0,N,House / apartment,1
106685,N,,Y,House / apartment,2
397999,N,,Y,House / apartment,3
206272,Y,25.0,Y,House / apartment,2
252201,N,,Y,House / apartment,2
397649,N,,Y,House / apartment,2
219274,N,,N,With parents,2
275919,Y,6.0,Y,House / apartment,2
112001,N,,Y,House / apartment,2
395842,N,,Y,House / apartment,2
446164,N,,Y,House / apartment,2
359177,N,,N,Municipal apartment,3
279918,N,,Y,House / apartment,2
194438,N,,Y,House / apartment,3
364968,Y,1.0,Y,House / apartment,2
253781,N,,Y,House / apartment,1
349577,N,,Y,House / apartment,2
160283,N,,N,With parents,2
302692,N,,N,Municipal apartment,1
304075,N,,Y,House / apartment,3
263450,N,,Y,House / apartment,1
260326,Y,15.0,Y,House / apartment,2
156297,N,,N,House / apartment,2
149103,N,,N,House / apartment,1
454504,Y,16.0,Y,House / apartment,3
138544,Y,4.0,Y,House / apartment,2
406470,Y,12.0,Y,House / apartment,2
279352,N,,Y,House / apartment,2
336551,N,,Y,With parents,2
193442,N,,N,House / apartment,2
255913,Y,13.0,Y,House / apartment,3
313687,Y,7.0,N,House / apartment,2
424617,Y,3.0,Y,House / apartment,2
452543,N,,N,House / apartment,2
384948,Y,18.0,N,House / apartment,3
373670,Y,6.0,N,House / apartment,1
386215,Y,17.0,Y,House / apartment,2
376192,Y,13.0,Y,House / apartment,1
326615,N,,Y,House / apartment,2
331947,N,,Y,House / apartment,1
434124,Y,5.0,Y,House / apartment,2
159546,N,,Y,House / apartment,2
285250,Y,64.0,N,House / apartment,1
435273,N,,Y,House / apartment,2
251561,N,,Y,House / apartment,2
198995,N,,N,With parents,2
370952,N,,Y,House / apartment,2
300798,Y,5.0,Y,House / apartment,2
280721,Y,64.0,N,With parents,2
242183,Y,31.0,N,House / apartment,3
452583,N,,N,House / apartment,2
159123,Y,22.0,N,House / apartment,2
331655,Y,1.0,Y,House / apartment,2
292061,N,,Y,House / apartment,2
443143,N,,Y,House / apartment,2
139470,N,,Y,House / apartment,3
152968,Y,3.0,Y,House / apartment,2
243086,Y,2.0,Y,House / apartment,2
280592,N,,Y,House / apartment,2
250003,N,,Y,House / apartment,2
311756,N,,Y,House / apartment,2
299231,N,,Y,House / apartment,2
252479,N,,N,House / apartment,2
201583,N,,N,House / apartment,2
156221,N,,Y,House / apartment,2
296078,N,,N,House / apartment,2
377004,Y,17.0,Y,House / apartment,2
435441,N,,Y,House / apartment,2
135952,N,,N,House / apartment,3
211833,N,,Y,House / apartment,2
334706,N,,Y,House / apartment,2
432262,N,,Y,House / apartment,2
357374,N,,N,With parents,2
164022,N,,Y,Municipal apartment,1
189039,N,,N,Rented apartment,2
409290,Y,64.0,Y,House / apartment,3
140621,N,,Y,House / apartment,2
285994,Y,3.0,N,House / apartment,2
392719,N,,N,House / apartment,2
223678,Y,17.0,Y,House / apartment,2
113628,N,,N,With parents,2
276322,Y,3.0,Y,House / apartment,2
152955,Y,7.0,Y,House / apartment,1
150121,N,,Y,House / apartment,1
195657,N,,Y,House / apartment,1
369571,Y,21.0,Y,With parents,2
276547,N,,Y,House / apartment,1
349644,N,,Y,House / apartment,2
355318,N,,Y,House / apartment,2
307076,N,,Y,House / apartment,2
166229,N,,Y,House / apartment,3
383952,N,,Y,House / apartment,2
274932,N,,Y,House / apartment,1
443881,N,,Y,House / apartment,2
393200,Y,9.0,Y,House / apartment,2
453324,N,,Y,House / apartment,2
372127,N,,Y,House / apartment,2
103677,N,,Y,House / apartment,2
436217,N,,N,House / apartment,2
123013,N,,Y,House / apartment,2
251352,Y,8.0,N,House / apartment,1
185516,Y,1.0,Y,House / apartment,2
321501,N,,Y,House / apartment,2
336770,Y,14.0,N,With parents,2
163108,Y,12.0,N,House / apartment,3
262547,Y,5.0,Y,House / apartment,2
211198,N,,Y,House / apartment,2
405054,Y,4.0,N,House / apartment,3
129842,Y,3.0,Y,House / apartment,2
192915,N,,Y,House / apartment,2
271019,N,,Y,House / apartment,2
188132,N,,N,With parents,3
153993,N,,Y,House / apartment,3
444040,Y,2.0,Y,House / apartment,1
431234,N,,N,House / apartment,2
314937,Y,21.0,Y,House / apartment,3
334547,N,,Y,House / apartment,2
139923,N,,Y,House / apartment,1
308444,Y,25.0,N,House / apartment,3
372386,N,,Y,House / apartment,2
108389,N,,N,House / apartment,1
296742,Y,3.0,N,House / apartment,2
152033,Y,17.0,Y,House / apartment,1
266287,N,,N,House / apartment,2
203429,N,,Y,House / apartment,2
407983,N,,Y,House / apartment,1
130656,Y,4.0,Y,House / apartment,2
125207,N,,Y,House / apartment,2
249132,Y,12.0,Y,House / apartment,2
294916,N,,Y,House / apartment,2
330612,Y,10.0,N,Municipal apartment,2
239166,N,,Y,House / apartment,2
284267,Y,13.0,Y,House / apartment,2
392058,Y,3.0,N,House / apartment,2
155625,Y,10.0,Y,House / apartment,2
402289,Y,14.0,N,With parents,3
247483,Y,4.0,N,House / apartment,2
108653,N,,Y,House / apartment,2
143989,Y,1.0,N,House / apartment,2
395855,N,,N,House / apartment,2
453123,Y,8.0,N,Municipal apartment,2
159247,Y,6.0,Y,House / apartment,2
153415,N,,Y,House / apartment,2
157352,N,,Y,House / apartment,2
100060,Y,13.0,N,House / apartment,2
368091,N,,Y,House / apartment,2
319676,N,,Y,House / apartment,1
342629,N,,Y,House / apartment,2
447022,N,,Y,House / apartment,2
345038,N,,Y,House / apartment,2
175268,N,,Y,House / apartment,2
439382,N,,N,House / apartment,2
378459,N,,Y,House / apartment,2
388548,Y,8.0,N,House / apartment,2
278552,N,,Y,House / apartment,2
409667,N,,N,With parents,2
414788,Y,16.0,Y,House / apartment,2
244404,N,,Y,House / apartment,2
176168,N,,Y,House / apartment,2
341892,N,,Y,House / apartment,2
139419,Y,7.0,Y,House / apartment,2
397400,N,,Y,House / apartment,2
116725,Y,21.0,N,House / apartment,2
410352,N,,N,With parents,3
339531,Y,8.0,Y,House / apartment,2
452628,Y,5.0,Y,Municipal apartment,1
296265,Y,4.0,Y,House / apartment,2
253156,N,,Y,House / apartment,2
235414,N,,N,House / apartment,2
202388,Y,0.0,N,House / apartment,2
415050,N,,Y,House / apartment,2
273120,N,,Y,House / apartment,2
142235,Y,11.0,Y,Co-op apartment,2
109013,N,,N,House / apartment,2
165499,N,,N,With parents,3
297624,N,,N,House / apartment,2
253143,N,,Y,With parents,3
288271,Y,3.0,N,With parents,2
228500,N,,Y,House / apartment,2
442744,N,,Y,House / apartment,2
432400,N,,N,House / apartment,3
381999,N,,Y,House / apartment,3
195913,Y,5.0,Y,House / apartment,2
127252,Y,65.0,Y,Co-op apartment,3
245756,N,,Y,House / apartment,2
163997,N,,Y,House / apartment,2
280221,N,,Y,House / apartment,2
221538,N,,Y,House / apartment,2
216715,N,,N,Municipal apartment,2
257480,Y,19.0,N,With parents,2
127341,N,,Y,House / apartment,2
146450,Y,22.0,Y,House / apartment,3
317092,N,,Y,House / apartment,2
330196,N,,N,House / apartment,2
306098,Y,18.0,N,House / apartment,3
222660,Y,6.0,Y,House / apartment,2
368461,N,,Y,House / apartment,2
317527,N,,Y,House / apartment,2
416660,Y,35.0,Y,House / apartment,3
279931,Y,7.0,N,House / apartment,2
257394,Y,8.0,Y,House / apartment,2
183458,N,,Y,House / apartment,3
145977,N,,N,With parents,2
385349,N,,Y,House / apartment,3
419080,Y,21.0,Y,House / apartment,2
105759,N,,Y,House / apartment,2
322588,Y,9.0,N,House / apartment,2
355451,N,,Y,House / apartment,3
225252,Y,7.0,N,Rented apartment,2
226211,N,,Y,House / apartment,2
230538,N,,Y,House / apartment,3
224317,N,,Y,House / apartment,2
150487,N,,Y,House / apartment,3
144789,N,,Y,House / apartment,2
277978,N,,N,House / apartment,2
453982,N,,Y,Municipal apartment,1
192287,Y,6.0,Y,House / apartment,2
237682,N,,Y,House / apartment,2
216073,N,,Y,House / apartment,2
340770,N,,N,House / apartment,3
326503,N,,Y,House / apartment,2
218977,N,,N,House / apartment,2
283075,N,,Y,House / apartment,1
179064,N,,Y,House / apartment,2
185302,N,,N,Municipal apartment,3
451451,N,,N,House / apartment,2
388871,N,,Y,House / apartment,2
402871,Y,27.0,Y,House / apartment,2
102747,N,,N,House / apartment,2
102219,Y,7.0,N,Rented apartment,2
330553,Y,10.0,Y,House / apartment,1
204705,Y,16.0,Y,House / apartment,2
207604,N,,Y,House / apartment,2
111831,N,,Y,House / apartment,1
165095,N,,Y,House / apartment,2
336324,Y,7.0,N,House / apartment,2
390370,N,,Y,House / apartment,2
229490,N,,N,House / apartment,1
292795,N,,Y,House / apartment,2
359770,N,,Y,House / apartment,2
404452,Y,13.0,Y,House / apartment,2
204981,Y,16.0,Y,House / apartment,2
426781,N,,Y,House / apartment,2
334156,N,,Y,With parents,2
434894,N,,Y,House / apartment,2
207019,Y,9.0,Y,House / apartment,2
186263,N,,Y,House / apartment,2
291195,N,,Y,House / apartment,2
434783,N,,Y,House / apartment,2
162889,N,,Y,House / apartment,2
440893,N,,N,House / apartment,1
103599,Y,15.0,Y,House / apartment,2
167216,N,,Y,House / apartment,3
449163,N,,Y,House / apartment,2
219699,N,,N,House / apartment,2
187891,N,,N,Rented apartment,3
415688,Y,16.0,N,House / apartment,2
438426,N,,Y,House / apartment,2
260870,N,,Y,House / apartment,2
397678,N,,Y,House / apartment,2
118134,N,,Y,House / apartment,1
402139,Y,11.0,Y,House / apartment,2
432776,N,,Y,House / apartment,2
367454,Y,2.0,N,House / apartment,2
250068,N,,Y,Rented apartment,3
387796,Y,64.0,Y,With parents,2
270749,N,,Y,House / apartment,3
109547,Y,9.0,Y,House / apartment,2
183727,Y,7.0,Y,House / apartment,2
131200,N,,Y,House / apartment,2
169918,N,,N,With parents,2
177172,N,,Y,House / apartment,3
366217,Y,12.0,Y,House / apartment,2
224399,N,,N,Rented apartment,2
447462,N,,Y,House / apartment,2
152476,N,,Y,House / apartment,2
369206,N,,N,House / apartment,1
207925,Y,65.0,Y,House / apartment,1
201504,Y,11.0,Y,House / apartment,2
195266,N,,Y,House / apartment,2
323004,N,,Y,House / apartment,2
356984,N,,Y,House / apartment,2
268471,N,,Y,House / apartment,2
119602,Y,10.0,Y,House / apartment,2
180468,Y,3.0,Y,House / apartment,2
119010,Y,14.0,N,With parents,2
385916,N,,N,House / apartment,1
286901,N,,N,House / apartment,1
199156,Y,14.0,Y,Rented apartment,2
404455,Y,4.0,N,House / apartment,2
297407,N,,N,House / apartment,2
363947,Y,17.0,Y,House / apartment,2
141417,Y,0.0,N,House / apartment,1
375782,N,,Y,House / apartment,2
348433,Y,28.0,Y,House / apartment,2
371510,Y,21.0,Y,House / apartment,3
241878,N,,Y,House / apartment,2
438680,N,,N,House / apartment,2
248014,N,,Y,House / apartment,2
198701,N,,Y,House / apartment,2
327755,N,,Y,House / apartment,2
177457,Y,9.0,N,With parents,2
304051,Y,5.0,Y,House / apartment,3
410207,N,,N,House / apartment,2
350351,N,,Y,House / apartment,2
430710,Y,2.0,Y,House / apartment,3
392278,Y,28.0,N,With parents,2
441893,N,,Y,House / apartment,2
193503,N,,Y,House / apartment,2
304284,Y,20.0,Y,House / apartment,3
312808,Y,1.0,N,House / apartment,2
400085,N,,Y,House / apartment,3
108472,N,,N,Municipal apartment,3
376622,N,,N,Municipal apartment,2
331979,Y,64.0,Y,House / apartment,2
302322,N,,Y,House / apartment,2
234041,N,,Y,House / apartment,2
219888,N,,Y,House / apartment,2
265876,N,,N,House / apartment,3
156712,Y,4.0,Y,With parents,2
298595,Y,7.0,N,House / apartment,2
135842,Y,21.0,Y,House / apartment,3
323179,N,,Y,House / apartment,2
336058,N,,Y,House / apartment,2
356291,Y,13.0,Y,House / apartment,2
388501,N,,Y,House / apartment,2
249405,N,,N,House / apartment,2
277095,Y,8.0,Y,House / apartment,2
438460,N,,Y,House / apartment,1
323024,N,,Y,House / apartment,2
218535,N,,N,Municipal apartment,2
252305,N,,Y,House / apartment,2
351657,N,,N,House / apartment,2
229203,N,,N,House / apartment,2
445706,N,,Y,House / apartment,2
426139,N,,Y,House / apartment,2
264016,N,,Y,House / apartment,2
313793,N,,Y,House / apartment,1
163752,Y,4.0,Y,House / apartment,2
410722,Y,6.0,Y,With parents,1
149519,N,,N,With parents,2
407140,N,,Y,House / apartment,2
134075,N,,Y,House / apartment,2
308441,N,,Y,House / apartment,3
400102,Y,6.0,N,House / apartment,2
237300,N,,Y,With parents,2
129672,N,,Y,House / apartment,2
153795,N,,N,House / apartment,2
390500,Y,11.0,Y,House / apartment,2
262020,N,,Y,House / apartment,2
296512,N,,N,Municipal apartment,3
397459,Y,7.0,Y,House / apartment,2
434434,N,,Y,House / apartment,2
207457,Y,8.0,Y,House / apartment,1
350675,N,,Y,House / apartment,2
379946,N,,Y,House / apartment,2
183623,N,,Y,House / apartment,2
116453,N,,Y,House / apartment,1
384035,N,,N,House / apartment,2
100930,N,,Y,House / apartment,2
187294,N,,Y,House / apartment,2
403239,N,,Y,Office apartment,2
149297,N,,Y,House / apartment,1
351279,N,,Y,House / apartment,2
299016,N,,Y,House / apartment,2
218163,N,,Y,House / apartment,2
138000,N,,N,House / apartment,2
265578,N,,N,House / apartment,3
213118,Y,15.0,N,House / apartment,3
144418,N,,Y,House / apartment,2
126201,N,,N,Municipal apartment,2
156801,Y,18.0,Y,House / apartment,2
312145,N,,Y,With parents,2
191587,Y,7.0,Y,House / apartment,2
246790,N,,Y,Municipal apartment,2
379725,N,,Y,House / apartment,2
298121,Y,5.0,N,House / apartment,2
204441,Y,2.0,Y,House / apartment,1
260744,N,,Y,Municipal apartment,2
112444,N,,Y,House / apartment,2
451251,Y,2.0,N,House / apartment,3
145079,Y,13.0,N,House / apartment,2
428858,N,,Y,House / apartment,2
301864,Y,16.0,Y,House / apartment,3
456231,N,,Y,House / apartment,2
209421,Y,2.0,Y,House / apartment,2
345040,Y,8.0,N,House / apartment,2
124114,Y,1.0,Y,House / apartment,3
304852,Y,0.0,Y,House / apartment,2
193364,N,,Y,House / apartment,2
191652,Y,7.0,Y,House / apartment,2
403752,Y,17.0,Y,House / apartment,3
426669,N,,Y,House / apartment,2
378905,N,,Y,House / apartment,2
184457,Y,1.0,Y,With parents,2
336638,Y,11.0,Y,House / apartment,2
356492,N,,N,House / apartment,1
229287,Y,11.0,Y,House / apartment,2
337061,N,,Y,House / apartment,2
363369,N,,Y,House / apartment,2
228504,N,,Y,House / apartment,3
186482,N,,Y,House / apartment,2
367503,N,,Y,House / apartment,2
321366,N,,N,House / apartment,2
334051,Y,19.0,N,House / apartment,1
443551,N,,Y,House / apartment,2
295217,Y,8.0,Y,House / apartment,1
441629,N,,N,Rented apartment,1
148266,N,,Y,House / apartment,1
200217,N,,Y,House / apartment,1
299101,Y,8.0,N,Office apartment,3
134897,Y,2.0,Y,House / apartment,2
242727,Y,14.0,Y,House / apartment,3
333681,N,,N,House / apartment,2
121740,Y,2.0,Y,House / apartment,2
433061,N,,Y,House / apartment,2
397812,Y,14.0,Y,House / apartment,3
270649,N,,Y,Municipal apartment,3
253644,Y,0.0,N,Co-op apartment,2
166500,N,,Y,House / apartment,2
194091,N,,Y,House / apartment,2
267593,Y,11.0,Y,House / apartment,2
448454,Y,13.0,Y,House / apartment,2
252525,N,,Y,House / apartment,2
129879,N,,Y,House / apartment,3
357419,N,,N,House / apartment,2
389003,N,,Y,House / apartment,2
237633,Y,7.0,Y,House / apartment,1
443030,N,,Y,House / apartment,2
204524,N,,Y,House / apartment,2
127734,N,,Y,House / apartment,2
272843,Y,7.0,Y,House / apartment,1
309958,N,,Y,House / apartment,2
129417,N,,Y,House / apartment,2
311887,N,,Y,House / apartment,2
172165,Y,25.0,N,House / apartment,3
296868,Y,14.0,N,House / apartment,2
197838,N,,Y,House / apartment,2
130547,Y,14.0,Y,House / apartment,2
424793,N,,Y,House / apartment,2
228762,Y,16.0,N,House / apartment,2
382790,N,,Y,House / apartment,2
106516,N,,Y,House / apartment,2
197982,N,,N,With parents,3
148797,Y,9.0,Y,House / apartment,2
239215,N,,Y,House / apartment,2
153694,Y,2.0,Y,Municipal apartment,1
190958,N,,N,House / apartment,2
218668,Y,64.0,Y,House / apartment,1
156713,N,,Y,House / apartment,1
187645,Y,16.0,Y,House / apartment,3
441768,Y,2.0,N,House / apartment,2
189393,N,,N,House / apartment,2
245386,N,,Y,Office apartment,3
303285,N,,N,House / apartment,2
262177,Y,65.0,Y,House / apartment,2
387938,N,,N,Municipal apartment,2
446305,Y,9.0,N,House / apartment,1
193903,Y,1.0,N,House / apartment,2
222350,N,,Y,House / apartment,2
178489,N,,Y,House / apartment,1
409781,Y,17.0,N,House / apartment,3
120573,N,,Y,House / apartment,2
262892,N,,Y,With parents,2
325094,Y,9.0,Y,Municipal apartment,3
241897,N,,Y,House / apartment,2
450022,N,,Y,House / apartment,3
210677,N,,N,House / apartment,2
266356,N,,Y,House / apartment,2
211912,N,,Y,House / apartment,2
419184,N,,Y,House / apartment,2
445477,Y,12.0,N,House / apartment,2
266821,N,,N,House / apartment,2
123511,Y,2.0,Y,House / apartment,3
311806,N,,Y,House / apartment,2
187511,N,,N,House / apartment,2
162259,Y,2.0,N,House / apartment,2
413726,Y,16.0,N,House / apartment,2
444533,N,,Y,House / apartment,3
390562,N,,Y,House / apartment,1
217870,Y,15.0,Y,House / apartment,3
167955,N,,Y,House / apartment,2
374317,N,,Y,House / apartment,2
157732,Y,24.0,Y,House / apartment,2
251326,Y,13.0,Y,House / apartment,2
348903,Y,9.0,Y,House / apartment,2
128689,Y,0.0,Y,House / apartment,2
422452,N,,Y,House / apartment,2
318673,Y,15.0,Y,With parents,2
443781,N,,N,House / apartment,2
334020,N,,Y,House / apartment,1
374385,N,,Y,House / apartment,2
131468,N,,Y,House / apartment,2
203912,Y,18.0,Y,House / apartment,2
421004,N,,N,House / apartment,2
356616,N,,N,Municipal apartment,1
269980,N,,Y,House / apartment,2
364316,N,,Y,House / apartment,2
239699,Y,1.0,Y,House / apartment,1
266608,N,,Y,House / apartment,2
328849,N,,Y,House / apartment,2
146944,Y,6.0,N,House / apartment,2
121975,N,,Y,House / apartment,1
177715,Y,11.0,Y,House / apartment,2
116583,N,,Y,House / apartment,2
291488,Y,9.0,Y,House / apartment,2
314128,Y,1.0,Y,House / apartment,2
433044,N,,Y,House / apartment,2
439066,N,,Y,House / apartment,3
136632,N,,Y,House / apartment,2
279253,N,,Y,House / apartment,1
294868,Y,7.0,N,House / apartment,2
228857,Y,16.0,Y,House / apartment,1
214606,N,,Y,House / apartment,1
285640,N,,N,House / apartment,1
218495,Y,3.0,Y,House / apartment,1
124987,Y,22.0,Y,House / apartment,3
325870,N,,N,House / apartment,1
100443,N,,Y,House / apartment,2
353567,Y,1.0,N,House / apartment,2
278380,N,,Y,House / apartment,2
214170,Y,5.0,Y,House / apartment,2
454356,N,,N,House / apartment,2
247001,Y,8.0,Y,Municipal apartment,1
364717,Y,6.0,Y,House / apartment,2
384747,N,,Y,House / apartment,2
161046,N,,Y,House / apartment,2
346516,N,,Y,House / apartment,2
309762,Y,14.0,Y,House / apartment,2
102559,N,,N,House / apartment,1
222820,N,,Y,House / apartment,2
437458,Y,1.0,Y,House / apartment,2
245525,N,,Y,House / apartment,2
149441,Y,7.0,Y,House / apartment,2
318542,Y,16.0,N,Municipal apartment,3
346984,N,,N,House / apartment,2
248248,N,,Y,House / apartment,1
218836,N,,N,House / apartment,2
367987,N,,Y,House / apartment,3
436552,N,,N,House / apartment,1
409324,N,,Y,House / apartment,2
321955,N,,Y,House / apartment,2
227682,N,,Y,House / apartment,3
134858,N,,Y,House / apartment,2
319782,N,,Y,House / apartment,3
439188,Y,13.0,Y,House / apartment,2
326963,N,,Y,House / apartment,2
127605,N,,Y,House / apartment,2
224492,N,,N,With parents,2
